price,brand,model,version,year,km,doors,fuel
15.800,Fiat,Palio,PALIO FIRE 1.0,2008,101000 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,1.6 TREKKING WEEKEND 16V FLEX 4P MANUAL,2014,0 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,2006,95332 km,4,Gasolina e Álcool (flex)
21.590,Fiat,Palio,1.0 Mpi Fire Economy 8v,2013,38000 km,2,Gasolina e Álcool (flex)
13.099,Fiat,Palio,Outros,2003,111460 km,4,Gasolina
27.000,Fiat,Palio,2012,6000 km,4,Gasolina e Álcool (flex)
20.000,Fiat,Palio,economy - celebration,2010,80000 km,04,Gasolina e Álcool (flex),Sedan
16.990,Fiat,Palio,2011,79000 km,2,Gasolina e Álcool (flex)
8.900,Fiat,Palio,young 1.0,2001,200000 km,2,Gasolina
17.900,Fiat,Palio,Economy 1.0 8V Fire Flex,2007,100 km,2,Gasolina e Álcool (flex)
30.980,Fiat,Palio,2014,0 km,4,Gasolina e Álcool (flex)
34.500,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2015,69450 km,5,Gasolina e Álcool (flex)
36.900,Fiat,Palio,Attractive 1.0 8V Flex,2016,100 km,4,Gasolina e Álcool (flex)
19.900,Fiat,Palio,Economy 1.0 8V Fire Flex,2010,100 km,2,Gasolina e álcool
10.900,Fiat,Palio, EX 1.3 MPI FIRE 8V 67CV 2P,2003,164000 km,2,Gasolina
28.990,Fiat,Palio,1.8 Mpi Adventure Locker Weekend 16v,2011,135000 km,4,Gasolina e Álcool (flex)
13.099,Fiat,Palio,Outros,2003,111460 km,4,Gasolina
38.980,Fiat,Palio,2014,0 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,1.0 Mpi Fire Economy 8v,2011,108000 km,2,Gasolina e Álcool (flex)
16.900,Fiat,Palio,palio economy 2pts,2010,79000 km,2,Gasolina e Álcool (flex)
13.099,Fiat,Palio,Outros,2003,111460 km,4,Gasolina
32.900,Fiat,Palio,1.4 MPI ATTRACTIVE 8V,2015,58000 km,4,Gasolina e Álcool (flex)
38.900,Fiat,Palio,2016,41000 km,4,372591
19.900,Fiat,Palio,PALIO FIRE ECONOMY,2012,68000 km,2,Gasolina e Álcool (flex)
21.900,Fiat,Palio,R 1.8 MPI 8V Flex,2008,91136 km,2,Gasolina e Álcool (flex)
28.900,Fiat,Palio,Fire 1.0,2015,33000 km,4,Gasolina e Álcool (flex)
13.990,Fiat,Palio,2008,100 km,2,Gasolina e Álcool (flex)
14.200,Fiat,Palio,2005,84077 km,4,Gasolina e Álcool (flex)
37.990,Fiat,Palio,2014,71597 km,4,Gasolina e Álcool (flex)
35.900,Fiat,Palio,Attractive,2017,12000 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,Fire,2011,123000 km,2,Gasolina e Álcool (flex)
21.900,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2010,97810 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2010,97810 km,4,Gasolina e Álcool (flex)
18.990,Fiat,Palio,ELX 1.4,2008,98000 km,4,Gasolina e Álcool (flex)
18.990,Fiat,Palio,ELX 1.4,2008,98000 km,4,Gasolina e Álcool (flex)
45.900,Fiat,Palio,2016,58415 km,4,Gasolina e Álcool (flex)
17.500,Fiat,Palio,ELX,2006,90000 km,4,Gasolina e Álcool (flex)
31.900,Fiat,Palio,2013,107256 km,4,Gasolina e Álcool (flex)
14.900,Fiat,Palio,2007,168000 km,2,Gasolina e Álcool (flex)
36.900,Fiat,Palio,1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL,2015,45000 km,4,Gasolina e Álcool (flex)
18.990,Fiat,Palio,ELX 1.4,2008,98000 km,4,Gasolina e Álcool (flex)
29.900,Fiat,Palio,Essence 1.6 Flex 16V 5p,2013,52000 km,4,Gasolina e Álcool (flex)
31.890,Fiat,Palio,Essence 1.6 16v,2013,143000 km,4,Gasolina e Álcool (flex),Hatchback
44.900,Fiat,Palio,2016,25000 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,2005,160941 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,2008,111524 km,4,Gasolina e Álcool (flex)
49.590,Fiat,Palio,1.8 Mpi Adventure Weekend 16v,2016,24500 km,4,Gasolina e Álcool (flex)
22.890,Fiat,Palio,2013,57258 km,4,Gasolina e Álcool (flex)
22.890,Fiat,Palio,2013,57258 km,4,Gasolina e Álcool (flex)
31.900,Fiat,Palio,2014,49598 km,4,Gasolina e Álcool (flex)
29.980,Fiat,Palio,WEEKEND ADVENTURE LOCKER,2010,113000 km,04,Gasolina e Álcool (flex)
29.500,Fiat,Palio,2014,46562 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,2007,138021 km,4,Gasolina e Álcool (flex)
24.900,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2014,31200 km,4,Gasolina e Álcool (flex)
24.900,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2014,31200 km,4,Gasolina e Álcool (flex)
24.900,Fiat,Palio,2013,38624 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio,ELX,2008,142187 km,4,Gasolina e Álcool (flex)
29.900,Fiat,Palio,Attractive 1.4,2013,69000 km,4,Gasolina e Álcool (flex)
11.900,Fiat,Palio,fire,2004,78000 km,2,Gasolina e Álcool (flex)
14.900,Fiat,Palio,1.0 FIRE,2010,92000 km,2,Gasolina e Álcool (flex)
23.900,Fiat,Palio,Fire Economy,2013,50000 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio,Economy 1.0 8V Fire Flex,2010,107000 km,4,Gasolina e Álcool (flex)
12.900,Fiat,Palio,EX 1.0 MPI 16V,2002,207000 km,4,Gasolina
22.899,Fiat,Palio,1.0,2012,94000 km,4,Gasolina e Álcool (flex),Coupé
24.800,Fiat,Palio,1.8 MPI ADVENTURE LOCKER WEEKEND 16V FLEX 4P MANUAL,2009,0 km,4,Gasolinae GNV
26.990,Fiat,Palio,ATTRACTIVE,2013,122613 km,4,Gasolina e Álcool (flex)
34.000,Fiat,Palio,Attractive 1.4,2015,1 km,4,Gasolina e Álcool (flex)
19.900,Fiat,Palio,2013,177417 km,2,Gasolina e Álcool (flex)
27.900,Fiat,Palio,2012,102095 km,4,Gasolina e Álcool (flex)
28.900,Fiat,Palio,2013,32772 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,ATTRACTIVE EVO,2013,67854 km,4,Gasolina e Álcool (flex)
32.990,Fiat,Palio,Fiat - Palio 1.4 Attractive 8v Flex 4p Manuel,2013,44000 km,4,Gasolina e Álcool (flex)
34.900,Fiat,Palio,Attractive 1.0 8V Flex,2016,15000 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio,2008,86000 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,1.4 Mpi Attractive 8v,2013,98463 km,4,Gasolina e Álcool (flex)
23.000,Fiat,Palio,2014,37000 km,4,Gasolina e Álcool (flex)
11.900,Fiat,Palio,1.0 MPI 8V Fire,2003,132000 km,2,Gasolina
28.790,Fiat,Palio,2013,38000 km,4,Gasolina e Álcool (flex)
35.890,Fiat,Palio,1.4 Atracttive,2015,34000 km,4,Gasolina e Álcool (flex)
23.900,Fiat,Palio,1.4 Attractive Flex,2011,84485 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio, 1.0/ TROFEO 1.0 FIRE/ FIRE FLEX 2P,2008,105000 km,2,Gasolina e Álcool (flex)
19.500,Fiat,Palio,PALIO FIRE FLEX,2009,0 km,4,Gasolina e Álcool (flex)
8.500,Fiat,Palio,EDX,1997,100 km,2,Gasolina
36.900,Fiat,Palio,Weekend Adventure Locker 1.8 Flex,2012,61000 km,4,Gasolina e Álcool (flex)
13.099,Fiat,Palio,Outros,2003,111460 km,4,Gasolina
24.900,Fiat,Palio,2013,46882 km,4,Gasolina e Álcool (flex)
50.999,Fiat,Palio,2016,34900 km,4,Gasolina e Álcool (flex)
12.300,Fiat,Palio,FIRE 1.0,2003,182765 km,4,Gasolina
24.980,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2013,49000 km,4,Gasolina e Álcool (flex)
12.900,Fiat,Palio,EX 1.0 MPI 16V,2002,207000 km,4,Gasolina
38.990,Fiat,Palio,2015,50000 km,4,Gasolina e Álcool (flex)
18.990,Fiat,Palio,ELX 1.4,2008,98000 km,4,Gasolina e Álcool (flex)
18.990,Fiat,Palio,Fiat Palio Weekend Adventure 1.8 8v Gasolina 4p Manual,2004,174000 km,4,Gasolina
16.890,Fiat,Palio,Palio Fire Completo Flex 4 Portas,2008,107000 km,4,Gasolina e Álcool (flex)
38.500,Fiat,Palio,1.4 Mpi Attractive 8v Flex 4p Manual,2016,14000 km,4,Gasolina e Álcool (flex)
14.990,Fiat,Palio,2008,117642 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2007,1 km,4,Gasolina e Álcool (flex),Coupé
15.890,Fiat,Palio,Fire 1.0 8v Flex,2007,119000 km,4,Gasolina e Álcool (flex)
16.800,Fiat,Palio,PALIO 1.0 FIRE ECONOMY 2012 PRATA,2012,108000 km,2,Gasolina e Álcool (flex)
18.990,Fiat,Palio,ELX 1.4,2008,98000 km,4,Gasolina e Álcool (flex)
26.890,Fiat,Palio,Palio Weekend Elx 1.4 ( Flex ),2010,113777 km,4,Gasolina e Álcool (flex)
19.800,Fiat,Palio,ECONOMY FLEX 1.0,2010,112000 km,4,Gasolina e Álcool (flex)
33.900,Fiat,Palio,1.6 MPI ESSENCE 16V FLEX 4P MANUAL,2014,36926 km,4,Gasolina e Álcool (flex)
13.880,Fiat,Palio,2010,105258 km,2,Gasolina e Álcool (flex)
33.980,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2015,45000 km,4,Gasolina e Álcool (flex)
9.500,Fiat,Palio,1.0 8V FIRE,2004,96000 km,2,Gasolina
35.900,Fiat,Palio,ATTRACTIVE,2016,62764 km,04,Gasolina e Álcool (flex)
12.900,Fiat,Palio,1.0,2007,135000 km,02,Gasolina e Álcool (flex)
17.999,Fiat,Palio, 1.0 ECONOMY FIRE FLEX 8V 4P,2010,108 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,ECONOMY,2015,42000 km,2,Gasolina e Álcool (flex)
35.500,Fiat,Palio,ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2016,8700 km,4,Gasolina e Álcool (flex)
27.990,Fiat,Palio,Attractive,2013,44000 km,4,Gasolina e Álcool (flex),Monobloco
25.900,Fiat,Palio,1.0 MPI FIRE 8V FLEX 4P MANUAL,2015,0 km,4,Gasolina e Álcool (flex)
26.990,Fiat,Palio,2014,10378 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,2007,140000 km,4,Gasolina e Álcool (flex)
18.950,Fiat,Palio,1.0 Economy FireFlex 8V 2p,2014,35000 km,2,Gasolina e Álcool (flex)
13.900,Fiat,Palio,2008,99000 km,4,Gasolina e Álcool (flex)
24.900,Fiat,Palio,Fiat Palio 1.6 Essence,2011,93000 km,4,Gasolina e Álcool (flex)
10.990,Fiat,Palio,2000,12000 km,4,Gasolina
19.900,Fiat,Palio,Elx 1.4 Flex,2008,53000 km,4,Gasolina e Álcool (flex)
10.899,Fiat,Palio,EX 1.0 MPI 8V Fire,2001,0 km,4,Gasolina
24.900,Fiat,Palio,WEEKEND ATTRACTIVE 1.4 FLEX 8V 5P,2015,85000 km,4,Gasolina e Álcool (flex)
12.999,Fiat,Palio,1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2007,13333 km,2,Gasolina e Álcool (flex)
32.900,Fiat,Palio,Attractive 1.4 Completa,2016,0 km,4,Gasolina e Álcool (flex)
32.900,Fiat,Palio,Palio 1.4 Attractive Evo,2014,52000 km,4,Gasolina e Álcool (flex),Monobloco
33.900,Fiat,Palio,1.4 Mpi Attractive Weekend 8v,2014,46000 km,4,Gasolina e Álcool (flex)
13.990,Fiat,Palio,1.3 Mpi Fire Elx 8v,2004,110023 km,4,Gasolina e Álcool (flex)
33.790,Fiat,Palio, ATTRACTIVE 1.4 Fire Flex 8V 5p,2015,55985 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio, 1.0 ECONOMY FIRE FLEX 8V 4P,2010,114000 km,4,Gasolina e Álcool (flex)
9.500,Fiat,Palio,1.0 8V FIRE,2004,96000 km,2,Gasolina
31.500,Fiat,Palio,Palio Wek Adventure Locker 1.8 Flex 2010 Prata Nova,2010,67000 km,4,Gasolina e Álcool (flex)
16.500,Fiat,Palio,Fire Celebration Completo,2009,109000 km,4,Gasolina e Álcool (flex)
17.999,Fiat,Palio, 1.0 ECONOMY FIRE FLEX 8V 4P,2010,108 km,4,Gasolina e Álcool (flex)
21.980,Fiat,Palio, 1.0 CELEBR. ECONOMY F.FLEX 8V 4P,2010,84000 km,4,Gasolina e Álcool (flex)
51.900,Fiat,Palio,PALIO SPORTING 1.6 FLEX BLUE EDITION AUTOMATICO,2016,17000 km,5,Gasolina e Álcool (flex)
20.900,Fiat,Palio,ELX 1.4 mpi FireFlex 8V 4p,2008,110234 km,4,Gasolina e Álcool (flex)
12.799,Fiat,Palio,1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2003,138419 km,4,Gasolina
24.990,Fiat,Palio,Attractive Evo 1.0 8V Flex,2013,0 km,4,Gasolina e Álcool (flex)
32.900,Fiat,Palio,2014,44000 km,4,Gasolina e Álcool (flex)
31.790,Fiat,Palio,NOVO ESSENCE 1.6,2014,114074 km,4,Gasolina e Álcool (flex)
16.899,Fiat,Palio, CELEBRATION 1.0 FIRE FLEX 8V 4P,2008,55000 km,4,Gasolina e Álcool (flex)
21.990,Fiat,Palio,1.0 MPI FIRE  8V,2012,107000 km,4,Gasolina e álcool
35.490,Fiat,Palio,Attractive 1.0 8V Flex,2016,20000 km,4,Gasolina e álcool
27.990,Fiat,Palio,NOVO ATTRACTIVE 1.4,2012,1 km,4,Gasolina e álcool
28.900,Fiat,Palio,2015,154000 km,4,Gasolina e Álcool (flex)
20.800,Fiat,Palio,1.0,2011,73000 km,4,Gasolina e álcool
9.990,Fiat,Palio,PALIO 1.0 FIRE,2004,129000 km,2,Gasolina,Hatchback
28.900,Fiat,Palio,Way 1.0 8V Fire Flex,2015,34000 km,4,Gasolina e álcool
32.500,Fiat,Palio,2015,12000 km,4,Gasolina e álcool
42.500,Fiat,Palio,attractive,2017,0 km,4,Gasolina e álcool
33.500,Fiat,Palio,2015,12000 km,4,Gasolina e álcool
18.800,Fiat,Palio,1.0 FIRE FLEX,2008,0 km,4,Gasolina e álcool
21.000,Fiat,Palio,1.0 FIRE ECONOMY,2011,1000000 km,4,Gasolina e álcool
18.900,Fiat,Palio,1.0 Mpi Elx 8v,2008,139385 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,ELX 1.0 flex,2007,1111111 km,4,Gasolina e álcool
26.899,Fiat,Palio,1.0 MPI ATTRACTIVE 8V,2013,60685 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,fire,2007,89000 km,2,Gasolina e álcool
27.890,Fiat,Palio,2013,999 km,4,Gasolina e Álcool (flex)
34.900,Fiat,Palio,SIENA ATTRACTIVE 1.4,2013,90000 km,4,Gasolina e álcool,Sedan
32.900,Fiat,Palio,PALIO ATTRACTIVE 1.0,2014,81000 km,4,Gasolina e álcool,Coupé
20.799,Fiat,Palio,Palio Fire Economy 1.0,2011,66312 km,4,Gasolina e Álcool (flex)
35.990,Fiat,Palio,NOVO ESSENCE 1.6,2015,50790 km,4,Gasolina e álcool
14.900,Fiat,Palio, 1.0 MPI FIRE ELX 8V FLEX 4P MANUAL,2004,160150 km,4,Gasolina
31.500,Fiat,Palio,2010,117630 km,4,Gasolina e Álcool (flex)
38.000,Fiat,Palio,2015,87000 km,4,Gasolina e Álcool (flex)
17.500,Fiat,Palio,1.3 Mpi Fire Elx Weekend 8v,2005,91679 km,4,Gasolina e álcool
10.900,Fiat,Palio,ELX,1999,118141 km,4,Gasolina,Coupé
17.900,Fiat,Palio, 1.0 CELEBR. ECONOMY F.FLEX 8V 4P,2010,143500 km,4,Gasolina e Álcool (flex)
26.900,Fiat,Palio,2013,94314 km,2,Gasolina e álcool
37.900,Fiat,Palio,2016,24658 km,4,Gasolina e Álcool (flex)
29.990,Fiat,Palio,2012,68200 km,4,Gasolina e Álcool (flex)
23.990,Fiat,Palio,Fire,2015,0 km,4,Gasolina e Álcool (flex)
28.900,Fiat,Palio,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2014,46000 km,4,Gasolina e álcool,Hatchback
31.800,Fiat,Palio,Palio  Advent Locker Weeknd 1.8 8v  2010 Preta Top !!!,2010,77000 km,4,Gasolina e álcool
48.900,Fiat,Palio,Sporting 1.6 16V Flex,2017,12000 km,4,Gasolina e álcool
14.900,Fiat,Palio,ADVENTURE 1.6 16V,2003,0 km,4,Gasolina,Perua
14.900,Fiat,Palio,Fire Flex ,2006,1 km,4,Gasolina e Álcool (flex)
24.899,Fiat,Palio,FIAT PALIO 1.0 MPI FIRE 8V FLEX 4P MANUAL 2015,2015,48000 km,4,Gasolina e álcool
16.800,Fiat,Palio,Fire 1.0 Flex,2008,85231 km,4,Gasolina e Álcool (flex)
24.899,Fiat,Palio,FIAT PALIO 1.0 MPI FIRE 8V FLEX 4P MANUAL 2015,2015,48000 km,4,Gasolina e álcool
22.900,Fiat,Palio,ECONOMY,2011,68000 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio,1.0 Flex,2015,24000 km,2,Gasolina e álcool
34.000,Fiat,Palio,2016,7500 km,4,Gasolina e Álcool (flex)
25.900,Fiat,Palio,Essence 1.6 16V Flex,2011,104300 km,4,Gasolina e Álcool (flex)
26.990,Fiat,Palio,1.0 Attractive 4p Manual,2013,55000 km,4,Gasolina e Álcool (flex)
33.790,Fiat,Palio,Attractive Evo 1.4 Flex,2015,21000 km,4,Gasolina e Álcool (flex)
22.990,Fiat,Palio,1.0 Economy,2013,76250 km,04,Gasolina e Álcool (flex)
24.899,Fiat,Palio,FIAT PALIO 1.0 MPI FIRE 8V FLEX 4P MANUAL 2015,2015,48000 km,4,Gasolina e álcool
20.900,Fiat,Palio,1.0 Economy FireFlex 8V 2p,2010,58250 km,4,Gasolina e Álcool (flex)
24.000,Fiat,Palio,1.0 Celebration Economy FireFlex 8V 4p,2015,39900 km,4,Gasolina e Álcool (flex)
21.500,Fiat,Palio,2015,32645 km,4,Gasolina e Álcool (flex)
18.500,Fiat,Palio,2009,9900000 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,FIAT PALIO 1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2012,25000 km,4,Gasolina e Álcool (flex)
10.990,Fiat,Palio,1.0 Fire Flex 2p,2006,135000 km,2,Gasolina e Álcool (flex)
20.100,Fiat,Palio,Economy 1.0 8V Fire Flex
16.990,Fiat,Palio,1.0 Mpi Fire 8v,2007,172000 km,4,Gasolina e Álcool (flex)
28.990,Fiat,Palio,1.0 Mpi Attractive 8v,2015,53000 km,4,Gasolina e Álcool (flex)
14.890,Fiat,Palio,1.0 MPI 8V Fire Flex,2006,106000 km,4,Gasolina e Álcool (flex)
34.900,Fiat,Palio,2014,36088 km,4,Gasolina e Álcool (flex)
30.900,Fiat,Palio,Attractive 1.4 8V Flex,2014,65000 km,4,Gasolina e Álcool (flex)
27.980,Fiat,Palio,2014,0 km,4,Gasolina e Álcool (flex)
31.890,Fiat,Palio,Essence Dualogic 1.6 16V Flex,2014,29000 km,4,Gasolina e Álcool (flex)
11.900,Fiat,Palio,2001,164000 km,4,Gasolina
39.900,Fiat,Palio,2016,9044 km,4,Gasolina e Álcool (flex)
48.990,Fiat,Palio,1.4 Mpi Attractive Weekend 8v,2015,0 km,4,Gasolina e Álcool (flex)
25.900,Fiat,Palio,2014,150000 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,1.0 MPI 8V Fire Flex,2008,0 km,2,Gasolina e Álcool (flex)
19.990,Fiat,Palio,1.0 MPI FIRE ECONOMY 8V,2012,0 km,2,Gasolina e Álcool (flex)
32.900,Fiat,Palio, ATTRACTIVE 1.4 Fire Flex 8V 5p,2014,1 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio,1.0,2010,5 km,4,Gasolina,Off-Road
15.890,Fiat,Palio,2005,158700 km,4,Gasolina e Álcool (flex)
23.990,Fiat,Palio,2015,43667 km,2,Gasolina e Álcool (flex)
35.990,Fiat,Palio,Sporting 1.6 16V Flex,2013,60554 km,4,Gasolina e Álcool (flex)
12.990,Fiat,Palio,1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2006,120000 km,4,Gasolina e Álcool (flex)
30.990,Fiat,Palio,1.0 MPI ATTRA 8V,2015,60212 km,4,Gasolina e Álcool (flex)
41.900,Fiat,Palio,ATTRACTIVE,2016,230 km,4,Gasolina e Álcool (flex)
17.500,Fiat,Palio,PALIO FIRE 1.0 8V   ,2009,112000 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,1.0 MPI 8V Fire Flex,2015,62100 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,1.0 MPI 8V Fire Flex,2015,67000 km,4,Gasolina e Álcool (flex)
23.999,Fiat,Palio,1.0 Celebration Economy FireFlex 8V 4p,2014,68000 km,4,Gasolina e Álcool (flex)
29.900,Fiat,Palio,OAKIO ESSENCE 1.6 16V DUALOGIC FLEX,2013,72000 km,4,Gasolina e Álcool (flex)
29.899,Fiat,Palio,Attractive 1.0 8V Flex,2013,55000 km,4,Gasolina e Álcool (flex)
21.900,Fiat,Palio,FIRE FLEX,2008,0 km,4,Gasolina e Álcool (flex)
15.500,Fiat,Palio,Outros,1989,78000 km,2,Álcool
18.900,Fiat,Palio,2014,90000 km,4,Gasolina e Álcool (flex)
49.590,Fiat,Palio,Palio Weekend Adventure,2016,28265 km,4,Gasolina e Álcool (flex)
22.990,Fiat,Palio,Palio 1.0 Elx 8v Flex 4p Manual,2009,157553 km,4,Gasolina e Álcool (flex)
29.900,Fiat,Palio,2015,92000 km,3,Gasolina e Álcool (flex)
12.500,Fiat,Palio,2005,145000 km,4,Gasolina
12.000,Fiat,Palio,Palio ED,1998,181455 km,04,Gasolina
37.900,Fiat,Palio,2013,2 km,4,Gasolina e Álcool (flex)
12.590,Fiat,Palio,ex ,2003,162652 km,4,Gasolina
31.900,Fiat,Palio,Attractive 1.4 8V Flex,2013,0 km,4,Gasolina e Álcool (flex)
28.900,Fiat,Palio,Fiat Palio Attractive 1.0 Fire Flex Completo,2015,59000 km,4,Gasolina e Álcool (flex)
16.990,Fiat,Palio,PALIO CELEBRATION ,2010,93000 km,4,Gasolina e Álcool (flex)
20.000,Fiat,Palio,2008,98000 km,4,Gasolina e Álcool (flex)
31.900,Fiat,Palio,Attractive 1.4 ,2013,47000 km,4,Gasolina e Álcool (flex)
23.990,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2011,59127 km,4,Gasolina e Álcool (flex)
36.990,Fiat,Palio,Palio Attractive 1.4 Evo (flex) Completo,2016,18681 km,4,Gasolina e Álcool (flex)
33.900,Fiat,Palio,1.6 MPI ESSENCE 16V,2015,42000 km,4,Gasolina e Álcool (flex)
17.900,Fiat,Palio, CELEBRATION 1.0 FIRE FLEX 8V 4P,2008,127552 km,4,Gasolina e Álcool (flex)
25.500,Fiat,Palio,1.8R ,2007,93000 km,4,Gasolina e Álcool (flex)
29.900,Fiat,Palio,Attractive 1.4,2013,69000 km,4,Gasolina e Álcool (flex)
33.790,Fiat,Palio, ATTRACTIVE 1.4 Fire Flex 8V 5p,2015,55985 km,4,Gasolina e Álcool (flex)
24.490,Fiat,Palio,1.0 ECONOMY FIRE FLEX 8V 2P,2015,59985 km,2,Gasolina e Álcool (flex)
21.000,Fiat,Palio,2010,80000 km,4,Gasolina e Álcool (flex)
19.999,Fiat,Palio,Economy 1.0 8V Fire Flex,2011,45000 km,4,Gasolina e álcool
44.900,Fiat,Palio,Palio SPORTING 1.6 Flex 16V 5p,2016,23000 km,4,Gasolina e Álcool (flex)
20.000,Fiat,Palio,1.0 Economy FireFlex 8V 2p,2011,60000 km,2,Gasolina e Álcool (flex)
19.800,Fiat,Palio,Palio 1.0 Celebr. ECONOMY F.Flex 8V,2012,44000 km,2,Gasolina e Álcool (flex)
19.900,Fiat,Palio,1.0 Economy FireFlex 8V 2p,2014,73000 km,2,Gasolina e Álcool (flex)
25.900,Fiat,Palio,2013,94000 km,4,Gasolina e Álcool (flex)
38.990,Fiat,Palio,2017,1 km,4,Gasolina e Álcool (flex)
23.900,Fiat,Palio,1.0 celebration,2013,85000 km,4,Gasolina e Álcool (flex),Monobloco
39.499,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2016,13600 km,4,Gasolina e Álcool (flex)
8.000,Fiat,Palio,1.0 Economy FireFlex 8V 2p,1997,130000 km,2,Gasolina
33.900,Fiat,Palio,1.8 Mpi Adventure Weekend 16v,2011,79000 km,4,Gasolina e Álcool (flex)
30.000,Fiat,Palio,Attractive 1.0 ,2015,46500 km,04,Gasolina e Álcool (flex)
17.780,Fiat,Palio,fire 1.0,2009,120199 km,4,Gasolina e Álcool (flex)
33.899,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2015,35000 km,4,Gasolina e Álcool (flex)
28.790,Fiat,Palio,2013,38000 km,4,Gasolina e Álcool (flex)
37.900,Fiat,Palio,SPORTING 1.6 Flex 16V 5p,2015,40600 km,4,Gasolina e Álcool (flex)
18.980,Fiat,Palio,fire economy 1.0,2012,114721 km,2,Gasolina e Álcool (flex)
12.900,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2006,97000 km,4,Gasolina e Álcool (flex)
17.900,Fiat,Palio,2008,92000 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio, 1.0 MPI FIRE ELX 8V FLEX 4P MANUAL,2008,157172 km,4,Gasolina e Álcool (flex)
19.900,Fiat,Palio,ELX 1.4 FLEX,2008,1 km,4,Gasolina e Álcool (flex)
8.899,Fiat,Palio,EDX,1998,203120 km,4,Gasolina
12.900,Fiat,Palio,2006,170000 km,4,Gasolina e Álcool (flex)
39.990,Fiat,Palio,SPORTING ,2015,59000 km,4,Gasolina e Álcool (flex)
17.990,Fiat,Palio,1.8R,2007,1 km,5,Gasolina e Álcool (flex)
9.899,Fiat,Palio,1999,153124 km,4,Gasolina
11.900,Fiat,Palio,EX 1.0 mpi Fire/ Fire Flex 8v 2p,2008,199000 km,2,Gasolina e Álcool (flex)
16.900,Fiat,Palio,2013,1 km,4,Gasolina e Álcool (flex)
33.900,Fiat,Palio,Palio weekend treking 1.6,2014,53264 km,4,Gasolina e Álcool (flex)
12.999,Fiat,Palio,FIAT PALIO 2010 2 PORTAS FIRE FLEX ECONOMY 1.0 8v,2010,100000 km,2,Gasolina e Álcool (flex)
16.900,Fiat,Palio,FIAT PALIO 1.3 MPI FIRE ELX 8V FLEX 4P MANUAL,2004,148000 km,4,Gasolina e Álcool (flex)
11.900,Fiat,Palio,1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2006,0 km,2,Gasolina e Álcool (flex)
29.890,Fiat,Palio, ATTRACTIVE 1.4 Fire Flex 8V 5p,2013,60985 km,4,Gasolina e Álcool (flex)
13.000,Fiat,Palio,1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2006,140000 km,4,Gasolina e Álcool (flex)
24.980,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2013,49000 km,4,Gasolina e Álcool (flex)
13.900,Fiat,Palio,ELX 1.0 mpi Fire/ FireFlex 8V 4p,2005,188000 km,4,Gasolina
